Campaign Name,Date,Datasource
KTBO_2020_BRA_KELLOGGS_SUCRILHOS_SEASONALITY_TIGER_YOUTUBE_YOUTUBE_AWARENESS_CPM_MORNINGBREAKFAST,2020-07-01,Google Adwords
MCMMIA_2020_DOM_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_SNACKEAYGANA_AFFINITYAUDIENCES_CPC_EVENINGME,2020-07-13,Google Adwords
MCMMIA_2020_GTM_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_SNACKEAYGANA_AFFINITYAUDIENCES_CPC_EVENINGME,2020-07-11,Google Adwords
MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_SNACKEAYGANA_AFFINITYAUDIENCES_CPC_EVENINGME,2020-07-12,Google Adwords
MCMMIA_2020_CRI_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_SNACKEAYGANA_AFFINITYAUDIENCES_CPC_EVENINGME,2020-07-10,Google Adwords
MCMMIA_2020_HND_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_MASTERBRAND_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2020-07-15,Google Adwords
MCMMIA_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_CAEMEJOR_AFFINITYAUDIENCES_CPV_EVENINGME,2020-07-16,Google Adwords
MCMMIA_2020_CRI_KELLOGGS_CHOCOKRISPIS_SEASONAL_GOOGLE_YOUTUBE_REFORMULACION_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2020-07-15,Google Adwords
MCMMIA_2020_PAN_KELLOGGS_CHOCOKRISPIS_SEASONAL_GOOGLE_YOUTUBE_REFORMULACION_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2020-07-16,Google Adwords
MCMMIA_2020_COL_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_PROMOCASAPREMIOS_AFFINITYAUDIENCE_CPM_EVENINGME,2020-07-24,Google Adwords
MCMMIA_2020_MEX_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_WAVY_AFFINITYAUDIENCES_CPM_EVENINGME,2020-07-16,Google Adwords
MCMMIA_2020_MEX_KELLOGGS_RICEKRISPIES_SEASONAL_GOOGLE_YOUTUBE_RICEKRISPIESTREAT_AFFINITYAUDIENCES_CPM_MID-MORNINGSNACK,2020-07-27,Google Adwords
MCMMIA_2020_GTM_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_WAVY_AFFINITYAUDIENCES_CPV_EVENINGME,2020-07-22,Google Adwords
MCMMIA_2020_CRI_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_WAVY_AFFINITYAUDIENCES_CPV_EVENINGME,2020-07-26,Google Adwords
MCMMIA_2020_GTM_KELLOGGS_MEZCLADITO_SEASONAL_GOOGLE_YOUTUBE_MEZCLADITO_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2020-07-21,Google Adwords
MCMMIA_2020_CRI_KELLOGGS_MEZCLADITO_SEASONAL_GOOGLE_YOUTUBE_MEZCLADITO_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2020-07-22,Google Adwords
MCMMIA_2020_CRI_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_HAGAMOSFAMILIA_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2020-07-26,Google Adwords
MCMMIA_2020_SLV_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_HAGAMOSFAMILIA_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2020-07-28,Google Adwords
MCMMIA_2020_SLV_KELLOGGS_MEZCLADITO_SEASONAL_GOOGLE_YOUTUBE_MEZCLADITO_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2020-07-24,Google Adwords
MCMMIA_2020_DOM_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_WAVY_AFFINITYAUDIENCES_CPV_EVENINGME,2020-07-28,Google Adwords
MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_WAVY_AFFINITYAUDIENCES_CPV_EVENINGME,2020-07-26,Google Adwords
MCMMIA_2020_MEX_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_MOVIMIENTOPRINGLESCINEPOLIS_AFFINITYAUDIENCES_CPM_EVENINGME,2020-07-22,Google Adwords
MCMMIA_2020_MEX_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_CRAYOLA_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2020-08-13,Google Adwords
MCMMIA_2020_COL_KELLOGGS_FROOTLOOPS_SEASONAL_GOOGLE_YOUTUBE_FROOTLOOPSJUMBO_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK,2020-08-05,Google Adwords
MCMMIA_2020_COL_KELLOGGS_FROOTLOOPS_SEASONAL_GOOGLE_YOUTUBE_FROOTLOOPSJUMBO_AFFINITYAUDIENCES_CPM_MID-MORNINGSNACK,2020-08-22,Google Adwords
MCMMIA_2020_COL_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_CASAPREMIOS_AFFINITYAUDIENCE_CPM_EVENINGME,2020-08-26,Google Adwords
MCMMIA_2020_COL_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_INCANSABLES_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2020-08-22,Google Adwords
MCMMIA_2020_MEX_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_CRAYOLA_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST,2020-08-12,Google Adwords
MCMMIA_2020_MEX_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_PEQUEÑOSGIGANTES_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2020-08-18,Google Adwords
MCMMIA_2020_PAN_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_HAGAMOSFAMILIA_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2020-08-21,Google Adwords
MCMMIA_2020_GTM_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_DESPIERTAMUCHOMAS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2020-08-28,Google Adwords
MCMMIA_2020_CRI_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_DESPIERTAMUCHOMAS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2020-08-27,Google Adwords
MCMMIA_2020_SLV_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_DESPIERTAMUCHOMAS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2020-08-28,Google Adwords
MCMMIA_2020_CRI_KELLOGGS_FROOTLOOPS_SEASONAL_GOOGLE_YOUTUBE_FROOTLOOPSJUMBO_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK,2020-08-31,Google Adwords
MCMMIA_2020_GTM_KELLOGGS_FROOTLOOPS_SEASONAL_GOOGLE_YOUTUBE_FROOTLOOPSJUMBO_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK,2020-08-31,Google Adwords
MCMMIA_2020_PAN_KELLOGGS_FROOTLOOPS_SEASONAL_GOOGLE_YOUTUBE_FROOTLOOPSJUMBO_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK,2020-08-31,Google Adwords
MCMMIA_2020_COL_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_INCANSABLES_AFFINITYAUDIENCES_CPM_BREAKFASTFORONE,2020-09-19,Google Adwords
MCMMIA_2020_GTM_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_DESTAPAYGANA_AFFINITYAUDIENCES_CPC_EVENINGME,2020-09-08,Google Adwords
MCMMIA_2020_MEX_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_PANADERIA_AFFINITYAUDIENCES_CPM_BREAKFASTFORONE,2020-09-14,Google Adwords
MCMMIA_2020_PAN_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_DESPIERTAMUCHOMAS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2020-09-24,Google Adwords
MCMMIA_2020_MEX_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_ALLOCCASIONS_AFFINITYAUDIENCES_CPM_BREAKFASTFORONE,2020-09-18,Google Adwords
MCMMIA_2020_PRI_KELLOGGS_POPTARTS_SEASONAL_GOOGLE_YOUTUBE_ESLOQUEES_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK,2020-09-27,Google Adwords
MCMMIA_2020_PAN_KELLOGGS_POPTARTS_SEASONAL_GOOGLE_YOUTUBE_ESLOQUEES_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK,2020-09-27,Google Adwords
MCMMIA_2020_GTM_KELLOGGS_POPTARTS_SEASONAL_GOOGLE_YOUTUBE_ESLOQUEES_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK,2020-09-23,Google Adwords
MCMMIA_2020_CRI_KELLOGGS_POPTARTS_SEASONAL_GOOGLE_YOUTUBE_ESLOQUEES_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK,2020-09-25,Google Adwords
MCMMIA_2020_COL_KELLOGGS_EXTRA_SEASONAL_GOOGLE_YOUTUBE_EXTRA_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2020-09-21,Google Adwords
MCMMIA_2020_COL_KELLOGGS_EXTRA_SEASONAL_GOOGLE_YOUTUBE_EXTRA_AFFINITYAUDIENCES_CPM_BREAKFASTFORONE,2020-09-23,Google Adwords
MCMMIA_2020_MEX_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_PANADERIA_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2020-09-23,Google Adwords
MCMMIA_2020_COL_KELLOGGS_CHOCOKRISPIS_SEASONAL_GOOGLE_YOUTUBE_EXPERIENCIACHOCOKRISPIS_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2020-09-25,Google Adwords
MCMMIA_2020_COL_KELLOGGS_CHOCOKRISPIS_SEASONAL_GOOGLE_YOUTUBE_EXPERIENCIACHOCOKRISPIS_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST,2020-09-29,Google Adwords
MCMMIA_2020_PRI_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_MISSIONTIGER_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2020-09-30,Google Adwords
KTBO_2020_BRA_KELLOGGS_PARATI_SEASONAL_GOOGLE_YOUTUBE_MINUETOMEGA_AFFINITYTOPICS_CPM_EVENINGWE,2020-10-27,Google Adwords
KTBO_2020_BRA_KELLOGGS_SUCRILHOS_SEASONAL_GOOGLE_DISPLAY_TOPOFMIND_AFFINITYTOPICS_CPM_MORNINGBREAKFAST,2020-11-14,Google Adwords
MCMMIA_2021_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_BACKTOSCHOOL_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-01-01,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_BACKTOSCHOOL_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-01-04,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_BACKTOSCHOOL_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-01-23,Google Adwords
MCMMX_2021_MEX_KELLOGGS_EXTRA_SEASONAL_GOOGLE_YOUTUBE_EXTRA_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-01-27,Google Adwords
MCMMX_2021_MEX_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_PURAGARRA_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-01-23,Google Adwords
MCMMX_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_DESPIERTAMUCHOMAS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-01-18,Google Adwords
MCMMIA_2021_PAN_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_PURAGARRA_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-01-25,Google Adwords
MCMMIA_2021_PRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_365BOWLS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-01-20,Google Adwords
MCMMIA_2021_COL_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_PURAGARRA_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-01-23,Google Adwords
MCMMX_2021_MEX_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_EQUITY_AFFINITYAUDIENCES_CPM_EVENINGME,2021-01-23,Google Adwords
MCMMIA_2021_COL_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_BACKTOSCHOOL_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-01-31,Google Adwords
MCMMIA_2021_COL_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_PURAGARRA_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST,2021-01-24,Google Adwords
MCMMX_2021_MEX_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_PURAGARRA_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST,2021-02-05,Google Adwords
MCMMX_2021_MEX_KELLOGGS_EXTRA_SEASONAL_GOOGLE_YOUTUBE_EXTRA_AFFINITYAUDIENCES_CPV_AFTERNOONSNACK,2021-02-13,Google Adwords
MCMMIA_2021_PAN_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_BACKTOSCHOOL_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-02-28,Google Adwords
MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_ALWAYSON_AFFINITYAUDIENCES_CPM_EVENINGME,2021-02-15,Google Adwords
MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_ALWAYSON_AFFINITYAUDIENCES_CPV_EVENINGME,2021-02-17,Google Adwords
MCMMIA_2021_MEX_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_ALWAYSON_AFFINITYAUDIENCES_CPM_EVENINGME,2021-02-21,Google Adwords
MCMMIA_2021_MEX_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_ALWAYSON_AFFINITYAUDIENCES_CPV_EVENINGME,2021-02-27,Google Adwords
MCMMIA_2021_DOM_KELLOGGS_FROOTLOOPS_SEASONAL_GOOGLE_YOUTUBE_FROOTLOOPS_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-02-13,Google Adwords
MCMMIA_2021_COL_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_BACKTOSCHOOL_AFFINITYAUDIENCES_CPM_BREAKFASTFORONE,2021-02-15,Google Adwords
MCMMIA_2021_PRI_KELLOGGS_FROOTLOOPS_SEASONAL_GOOGLE_YOUTUBE_FROOTLOOPS_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-02-20,Google Adwords
MCMMX_2021_MEX_KELLOGGS_EXTRA_SEASONAL_GOOGLE_YOUTUBE_DESPIERTAMUCHOMAS_AFFINITYAUDIENCES_CPV_AFTERNOONSNACK,2021-02-20,Google Adwords
MCMMIA_2021_DOM_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_VERANOX2_AFFINITYAUDIENCES_CPC_EVENINGME,2021-02-27,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_VERANOX2_AFFINITYAUDIENCES_CPC_EVENINGME,2021-02-21,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_VERANOX2_AFFINITYAUDIENCES_CPC_EVENINGME,2021-02-25,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_SPECIALKBARS_SEASONAL_GOOGLE_YOUTUBE_HOMEOFFICE_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK,2021-02-27,Google Adwords
MCMMIA_2021_PAN_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_VERANOX2_AFFINITYAUDIENCES_CPC_EVENINGME,2021-02-27,Google Adwords
MCMMIA_2021_DOM_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_DESPIERTAMUCHOMAS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-02-23,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_SPECIALKBARS_SEASONAL_GOOGLE_YOUTUBE_HOMEOFFICE_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK,2021-02-18,Google Adwords
MCMMIA_2021_PAN_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_PURAGARRA_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST,2021-02-22,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_PURAGARRA_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-02-28,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_DESPIERTAMUCHOMAS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-02-24,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_DESPIERTAMUCHOMAS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-02-25,Google Adwords
MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_DESPIERTAMUCHOMAS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-02-25,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_GOOGLE_YOUTUBE_ALOGRANDE_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-02-26,Google Adwords
MCMMIA_2021_SLV_KELLOGGS_CHOCOKRISPIS_SEASONAL_GOOGLE_YOUTUBE_ALOGRANDE_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-02-26,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_KOMPLETE_SEASONAL_GOOGLE_YOUTUBE_KOMPLETE_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-02-26,Google Adwords
MCMMIA_2021_PAN_KELLOGGS_KOMPLETE_SEASONAL_GOOGLE_YOUTUBE_KOMPLETE_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-02-24,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_KOMPLETE_SEASONAL_GOOGLE_YOUTUBE_KOMPLETE_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-02-26,Google Adwords
MCMMIA_2021_SLV_KELLOGGS_KOMPLETE_SEASONAL_GOOGLE_YOUTUBE_KOMPLETE_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-02-28,Google Adwords
MCMMX_2021_MEX_KELLOGGS_EXTRA_SEASONAL_GOOGLE_YOUTUBE_EXTRADELICE_AFFINITYAUDIENCES_CPV_AFTERNOONSNACK,2021-02-26,Google Adwords
MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_PROMOXBOX_AFFINITYAUDIENCES_CPM_EVENINGME,2021-03-06,Google Adwords
MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_PROMOXBOX_AFFINITYAUDIENCES_CPV_EVENINGME,2021-03-16,Google Adwords
MCMMX_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_DESPIERTAMUCHOMAS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONEMAR,2021-03-04,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_MEDIUMBOX_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-03-04,Google Adwords
MCMMIA_2021_PAN_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_VERANOX2_AFFINITYAUDIENCES_CPM_EVENINGME,2021-03-21,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_VERANOX2_AFFINITYAUDIENCES_CPM_EVENINGME,2021-03-19,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_VERANOX2_AFFINITYAUDIENCES_CPM_EVENINGME,2021-03-23,Google Adwords
MCMMIA_2021_DOM_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_VERANOX2_AFFINITYAUDIENCES_CPM_EVENINGME,2021-03-16,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_MEDIUMBOX_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-03-12,Google Adwords
MCMMX_2021_MEX_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_PROMOXBOX_AFFINITYAUDIENCES_CPV_EVENINGME,2021-03-06,Google Adwords
MCMMIA_2021_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_MEDIUMBOX_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-03-19,Google Adwords
MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_SEM_PROMOXBOX_SEVERAL_CPC_EVENINGME,2021-04-18,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_SPECIALK_SEASONAL_GOOGLE_YOUTUBE_ALIMENTAMOSLOQUEERES_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-03-17,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_SPECIALK_SEASONAL_GOOGLE_YOUTUBE_ALIMENTAMOSLOQUEERES_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-03-17,Google Adwords
MCMMIA_2021_PRI_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_MEGHAN_AFFINITYAUDIENCES_CPM_EVENINGME,2021-03-26,Google Adwords
MCMMIA_2021_PRI_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_MEGHAN_AFFINITYAUDIENCES_CPV_EVENINGME,2021-03-23,Google Adwords
KTBO_2021_BRA_KELLOGGS_SUCRILHOS_SEASONAL_GOOGLE_GOOGLE_LANÇAMENTO2021_AFFINITYTOPICS_CPM_MORNINGBREAKFAST,2021-03-23,Google Adwords
KTBO_2021_BRA_KELLOGGS_SUCRILHOS_SEASONAL_GOOGLE_YOUTUBE_LANÇAMENTO2021_AFFINITYTOPICS_CPM_MORNINGBREAKFAST,2021-03-23,Google Adwords
MCMMIA_2021_ARG_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_PROMOXBOX_AFFINITYAUDIENCES_CPV_EVENINGME,2021-04-26,Google Adwords
MCMMIA_2021_ARG_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_PROMOXBOX_AFFINITYAUDIENCES_CPM_EVENINGME,2021-04-23,Google Adwords
MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_DESPIERTAMUCHOMAS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-04-24,Google Adwords
MCMMX_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_FREESTAMP_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-04-14,Google Adwords
MCMMX_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_FREESTAMP_AFFINITYAUDIENCES_CPM_BREAKFASTFORONE,2021-04-30,Google Adwords
MCMMIA_2021_SLV_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_PURAGARRA_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-04-07,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_PURAGARRA_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-04-08,Google Adwords
MCMMIA_2021_PAN_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_DESPIERTAMUCHOMAS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-04-13,Google Adwords
MCMMIA_2021_DOM_KELLOGGS_KOMPLETE_SEASONAL_GOOGLE_YOUTUBE_KOMPLETE_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-04-11,Google Adwords
KTBO_2021_BRA_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_GOOGLE_WELCOMERUFFLES_DISPLAY_CPM_EVENINGLEISURETIME,2021-04-21,Google Adwords
KTBO_2021_BRA_KELLOGGS_CHEEZIT_SEASONAL_GOOGLE_YOUTUBE_LANÇAMENTO2021_AFFINITYAUDIENCES_CPM_EVENINGWE,2021-04-23,Google Adwords
KTBO_2021_BRA_KELLOGGS_SUCRILHOS_SEASONAL_GOOGLE_GOOGLE_LANÇAMENTO2021_DISPLAY_CPM_MORNINGBREAKFAST,2021-04-19,Google Adwords
MCMMIA_2021_ARG_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_SEM_PROMOXBOX_AFFINITYAUDIENCE_CPC_EVENINGME,2021-05-24,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_CHOCODILEMA_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-04-27,Google Adwords
MCMMIA_2021_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_CHOCODILEMA_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-04-27,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GOOGLE_YOUTUBE_CHOCODILEMA_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-04-27,Google Adwords
MCMMIA_2021_PRI_KELLOGGS_SPECIALK_SEASONAL_GOOGLE_YOUTUBE_YOSOY_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-04-28,Google Adwords
MCMMIA_2021_PAN_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_MEGASTACK_AFFINITYAUDIENCES_CPV_EVENINGME,2021-05-17,Google Adwords
MCMMIA_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_DIADELNIÑO_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-04-30,Google Adwords
