CTR,Placement Type,Package Name,Impressions (Net),Placement End Date,Advertiser Name,Clicks (Net),Placement ID,Total Media Cost,Campaign ID,Site Name,Campaign Start Date,Ad Duration,Video Fully Played,Placement Start Date,Average Video Percentage Complete (%),Ad Name,Video Played 25%,Impressions (Gross),Campaign Type,Advertiser ID,Section Name,Video Played 75%,Brand Name,Click Through (URL),Video Played 50%,Ad Format Name,Campaign End Date,Cost per Unit,Placement Name,Video Started,Cost Model,Video Average Duration (Sec),Day,Campaign Name,Date,Country_code,Campaign Label,Agency,Year,Market,Client,Brand_portfolio,Temporality,Initiative,Adserver,Consumption occasions,Platform,New Ad Format,unified_brand,Platform Cost,New Buying Type,Temp Campaign Name,date_copy,date_month,mplan_agency,Brand,cost_eval,Eval_scale,firstEval_scale,secondEval_scale,Agency_nc,Year_nc,Country_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Platform_nc,ConsumptionOcassion_nc,CostType-Complement_nc,Campaign Name_snc_passed,Campaign Name_snc_failed,Campaign Name_snc_status,datasource_mediaplan,adverity_client_id,adverity_client_name
0.15%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-JUL_L17,677,7/31/2021 12:00:00 AM,MCMMIA_Kelloggs,1,1076834533,1.35,1074260649,Xaxis LATAM,7/2/2021 12:00:00 AM,0,0,7/2/2021 12:00:00 AM,0.00%,Standard Banner_300x250_Masterbrand_TR_CHL_JUL_L17,0,678,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner03&utm_content=banner,0,Standard Banner,7/31/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_300x250_CPM_Several_Impressions_Display_Breakfast for One_CHL-JUL_L17,0,CPM,0.00,7/20/2021 12:00:00 AM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-20,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banners_JUL_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banners,,masterbrand,1.35,CPM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-20,7,Mediacom,Masterbrand,,,,,MCMMIA,2021,CHL,KELLOGGS,MASTERBRAND,SEASONAL,DESPIERTAMUCHOMAS,SIZMEK,BREAKFASTFORONE,CPM-XAXIS-STANDARDBANNERS,"Agency_nc,Year_nc,Country_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Platform_nc,ConsumptionOcassion_nc,CostType-Complement_nc",,passed,Sizmek Sas,3,ktboClient
0.62%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-JUL_L17,78839,7/31/2021 12:00:00 AM,MCMMIA_Kelloggs,488,1076834534,157.68,1074260649,Xaxis LATAM,7/2/2021 12:00:00 AM,0,0,7/2/2021 12:00:00 AM,0.00%,Standard Banner_320x50_Masterbrand_TR_CHL_JUL_L17,0,78864,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner02&utm_content=banner,0,Standard Banner,7/31/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_320x50_CPM_Several_Impressions_Display_Breakfast for One_CHL-JUL_L17,0,CPM,0.00,7/20/2021 12:00:00 AM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-20,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banners_JUL_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banners,,masterbrand,157.68,CPM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-20,7,Mediacom,Masterbrand,,,,,MCMMIA,2021,CHL,KELLOGGS,MASTERBRAND,SEASONAL,DESPIERTAMUCHOMAS,SIZMEK,BREAKFASTFORONE,CPM-XAXIS-STANDARDBANNERS,"Agency_nc,Year_nc,Country_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Platform_nc,ConsumptionOcassion_nc,CostType-Complement_nc",,passed,Sizmek Sas,3,ktboClient
0.50%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-JUL_L17,3621,7/31/2021 12:00:00 AM,MCMMIA_Kelloggs,18,1076834535,7.24,1074260649,Xaxis LATAM,7/2/2021 12:00:00 AM,0,0,7/2/2021 12:00:00 AM,0.00%,Standard Banner_728x90_Masterbrand_TR_CHL_JUL_L17,0,3621,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner01&utm_content=banner,0,Standard Banner,7/31/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_728x90_CPM_Several_Impressions_Display_Breakfast for One_CHL-JUL_L17,0,CPM,0.00,7/20/2021 12:00:00 AM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-20,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banners_JUL_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banners,,masterbrand,7.24,CPM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-20,7,Mediacom,Masterbrand,,,,,MCMMIA,2021,CHL,KELLOGGS,MASTERBRAND,SEASONAL,DESPIERTAMUCHOMAS,SIZMEK,BREAKFASTFORONE,CPM-XAXIS-STANDARDBANNERS,"Agency_nc,Year_nc,Country_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Platform_nc,ConsumptionOcassion_nc,CostType-Complement_nc",,passed,Sizmek Sas,3,ktboClient
0.00%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-JUN_L17,0,6/30/2021 12:00:00 AM,MCMMIA_Kelloggs,0,1076697418,0.0,1074240309,Xaxis LATAM,6/1/2021 12:00:00 AM,0,0,6/1/2021 12:00:00 AM,0.00%,Standard Banner_320x50_Masterbrand_TR_CHL_JUN_L17,0,0,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner02&utm_content=banner,0,Standard Banner,6/30/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_320x50_CPM_Several_Impressions_Display_Breakfast for One_CHL-JUN_L17,0,CPM,0.00,7/21/2021 12:00:00 AM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-21,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banners_JUN_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banners,,masterbrand,0.0,CPM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-21,7,Mediacom,Masterbrand,,,,,MCMMIA,2021,CHL,KELLOGGS,MASTERBRAND,SEASONAL,DESPIERTAMUCHOMAS,SIZMEK,BREAKFASTFORONE,CPM-XAXIS-STANDARDBANNERS,"Agency_nc,Year_nc,Country_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Platform_nc,ConsumptionOcassion_nc,CostType-Complement_nc",,passed,Sizmek Sas,3,ktboClient
0.00%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-JUN_L17,1,6/30/2021 12:00:00 AM,MCMMIA_Kelloggs,0,1076697420,0.0,1074240309,Xaxis LATAM,6/1/2021 12:00:00 AM,0,0,6/1/2021 12:00:00 AM,0.00%,Standard Banner_300x250_Masterbrand_TR_CHL_JUN_L17,0,1,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner03&utm_content=banner,0,Standard Banner,6/30/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_300x250_CPM_Several_Impressions_Display_Breakfast for One_CHL-JUN_L17,0,CPM,0.00,7/21/2021 12:00:00 AM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-21,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banners_JUN_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banners,,masterbrand,0.0,CPM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-21,7,Mediacom,Masterbrand,,,,,MCMMIA,2021,CHL,KELLOGGS,MASTERBRAND,SEASONAL,DESPIERTAMUCHOMAS,SIZMEK,BREAKFASTFORONE,CPM-XAXIS-STANDARDBANNERS,"Agency_nc,Year_nc,Country_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Platform_nc,ConsumptionOcassion_nc,CostType-Complement_nc",,passed,Sizmek Sas,3,ktboClient
3.85%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-JUL_L17,26,7/31/2021 12:00:00 AM,MCMMIA_Kelloggs,1,1076834532,0.05,1074260649,Xaxis LATAM,7/2/2021 12:00:00 AM,0,0,7/2/2021 12:00:00 AM,0.00%,Standard Banner_160x600_Masterbrand_TR_CHL_JUL_L17,0,27,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner04&utm_content=banner,0,Standard Banner,7/31/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_160x600_CPM_Several_Impressions_Display_Breakfast for One_CHL-JUL_L17,0,CPM,0.00,7/21/2021 12:00:00 AM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-21,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banners_JUL_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banners,,masterbrand,0.05,CPM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-21,7,Mediacom,Masterbrand,,,,,MCMMIA,2021,CHL,KELLOGGS,MASTERBRAND,SEASONAL,DESPIERTAMUCHOMAS,SIZMEK,BREAKFASTFORONE,CPM-XAXIS-STANDARDBANNERS,"Agency_nc,Year_nc,Country_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Platform_nc,ConsumptionOcassion_nc,CostType-Complement_nc",,passed,Sizmek Sas,3,ktboClient
0.14%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-JUL_L17,693,7/31/2021 12:00:00 AM,MCMMIA_Kelloggs,1,1076834533,1.39,1074260649,Xaxis LATAM,7/2/2021 12:00:00 AM,0,0,7/2/2021 12:00:00 AM,0.00%,Standard Banner_300x250_Masterbrand_TR_CHL_JUL_L17,0,699,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner03&utm_content=banner,0,Standard Banner,7/31/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_300x250_CPM_Several_Impressions_Display_Breakfast for One_CHL-JUL_L17,0,CPM,0.00,7/21/2021 12:00:00 AM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-21,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banners_JUL_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banners,,masterbrand,1.39,CPM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-21,7,Mediacom,Masterbrand,,,,,MCMMIA,2021,CHL,KELLOGGS,MASTERBRAND,SEASONAL,DESPIERTAMUCHOMAS,SIZMEK,BREAKFASTFORONE,CPM-XAXIS-STANDARDBANNERS,"Agency_nc,Year_nc,Country_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Platform_nc,ConsumptionOcassion_nc,CostType-Complement_nc",,passed,Sizmek Sas,3,ktboClient
0.55%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-JUL_L17,87590,7/31/2021 12:00:00 AM,MCMMIA_Kelloggs,481,1076834534,175.18,1074260649,Xaxis LATAM,7/2/2021 12:00:00 AM,0,0,7/2/2021 12:00:00 AM,0.00%,Standard Banner_320x50_Masterbrand_TR_CHL_JUL_L17,0,87620,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner02&utm_content=banner,0,Standard Banner,7/31/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_320x50_CPM_Several_Impressions_Display_Breakfast for One_CHL-JUL_L17,0,CPM,0.00,7/21/2021 12:00:00 AM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-21,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banners_JUL_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banners,,masterbrand,175.18,CPM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-21,7,Mediacom,Masterbrand,,,,,MCMMIA,2021,CHL,KELLOGGS,MASTERBRAND,SEASONAL,DESPIERTAMUCHOMAS,SIZMEK,BREAKFASTFORONE,CPM-XAXIS-STANDARDBANNERS,"Agency_nc,Year_nc,Country_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Platform_nc,ConsumptionOcassion_nc,CostType-Complement_nc",,passed,Sizmek Sas,3,ktboClient
0.66%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-JUL_L17,3481,7/31/2021 12:00:00 AM,MCMMIA_Kelloggs,23,1076834535,6.96,1074260649,Xaxis LATAM,7/2/2021 12:00:00 AM,0,0,7/2/2021 12:00:00 AM,0.00%,Standard Banner_728x90_Masterbrand_TR_CHL_JUL_L17,0,3483,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner01&utm_content=banner,0,Standard Banner,7/31/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_728x90_CPM_Several_Impressions_Display_Breakfast for One_CHL-JUL_L17,0,CPM,0.00,7/21/2021 12:00:00 AM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-21,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banners_JUL_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banners,,masterbrand,6.96,CPM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-21,7,Mediacom,Masterbrand,,,,,MCMMIA,2021,CHL,KELLOGGS,MASTERBRAND,SEASONAL,DESPIERTAMUCHOMAS,SIZMEK,BREAKFASTFORONE,CPM-XAXIS-STANDARDBANNERS,"Agency_nc,Year_nc,Country_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Platform_nc,ConsumptionOcassion_nc,CostType-Complement_nc",,passed,Sizmek Sas,3,ktboClient
0.00%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-JUN_L17,0,6/30/2021 12:00:00 AM,MCMMIA_Kelloggs,0,1076697418,0.0,1074240309,Xaxis LATAM,6/1/2021 12:00:00 AM,0,0,6/1/2021 12:00:00 AM,0.00%,Standard Banner_320x50_Masterbrand_TR_CHL_JUN_L17,0,0,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner02&utm_content=banner,0,Standard Banner,6/30/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_320x50_CPM_Several_Impressions_Display_Breakfast for One_CHL-JUN_L17,0,CPM,0.00,7/22/2021 12:00:00 AM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-22,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banners_JUN_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banners,,masterbrand,0.0,CPM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-22,7,Mediacom,Masterbrand,,,,,MCMMIA,2021,CHL,KELLOGGS,MASTERBRAND,SEASONAL,DESPIERTAMUCHOMAS,SIZMEK,BREAKFASTFORONE,CPM-XAXIS-STANDARDBANNERS,"Agency_nc,Year_nc,Country_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Platform_nc,ConsumptionOcassion_nc,CostType-Complement_nc",,passed,Sizmek Sas,3,ktboClient
0.00%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-JUN_L17,1,6/30/2021 12:00:00 AM,MCMMIA_Kelloggs,0,1076697419,0.0,1074240309,Xaxis LATAM,6/1/2021 12:00:00 AM,0,0,6/1/2021 12:00:00 AM,0.00%,Standard Banner_728x90_Masterbrand_TR_CHL_JUN_L17,0,1,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner01&utm_content=banner,0,Standard Banner,6/30/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_728x90_CPM_Several_Impressions_Display_Breakfast for One_CHL-JUN_L17,0,CPM,0.00,7/22/2021 12:00:00 AM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-22,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banners_JUN_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banners,,masterbrand,0.0,CPM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-22,7,Mediacom,Masterbrand,,,,,MCMMIA,2021,CHL,KELLOGGS,MASTERBRAND,SEASONAL,DESPIERTAMUCHOMAS,SIZMEK,BREAKFASTFORONE,CPM-XAXIS-STANDARDBANNERS,"Agency_nc,Year_nc,Country_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Platform_nc,ConsumptionOcassion_nc,CostType-Complement_nc",,passed,Sizmek Sas,3,ktboClient
0.00%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-JUL_L17,11,7/31/2021 12:00:00 AM,MCMMIA_Kelloggs,0,1076834532,0.02,1074260649,Xaxis LATAM,7/2/2021 12:00:00 AM,0,0,7/2/2021 12:00:00 AM,0.00%,Standard Banner_160x600_Masterbrand_TR_CHL_JUL_L17,0,12,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner04&utm_content=banner,0,Standard Banner,7/31/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_160x600_CPM_Several_Impressions_Display_Breakfast for One_CHL-JUL_L17,0,CPM,0.00,7/22/2021 12:00:00 AM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-22,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banners_JUL_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banners,,masterbrand,0.02,CPM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-22,7,Mediacom,Masterbrand,,,,,MCMMIA,2021,CHL,KELLOGGS,MASTERBRAND,SEASONAL,DESPIERTAMUCHOMAS,SIZMEK,BREAKFASTFORONE,CPM-XAXIS-STANDARDBANNERS,"Agency_nc,Year_nc,Country_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Platform_nc,ConsumptionOcassion_nc,CostType-Complement_nc",,passed,Sizmek Sas,3,ktboClient
0.33%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-JUL_L17,604,7/31/2021 12:00:00 AM,MCMMIA_Kelloggs,2,1076834533,1.21,1074260649,Xaxis LATAM,7/2/2021 12:00:00 AM,0,0,7/2/2021 12:00:00 AM,0.00%,Standard Banner_300x250_Masterbrand_TR_CHL_JUL_L17,0,607,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner03&utm_content=banner,0,Standard Banner,7/31/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_300x250_CPM_Several_Impressions_Display_Breakfast for One_CHL-JUL_L17,0,CPM,0.00,7/22/2021 12:00:00 AM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-22,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banners_JUL_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banners,,masterbrand,1.21,CPM,MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-07-22,7,Mediacom,Masterbrand,,,,,MCMMIA,2021,CHL,KELLOGGS,MASTERBRAND,SEASONAL,DESPIERTAMUCHOMAS,SIZMEK,BREAKFASTFORONE,CPM-XAXIS-STANDARDBANNERS,"Agency_nc,Year_nc,Country_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Platform_nc,ConsumptionOcassion_nc,CostType-Complement_nc",,passed,Sizmek Sas,3,ktboClient
