video_p25_watched_actions.video_view.1d_click,impressions,objective,video_p75_watched_actions.video_view.1d_click,video_thruplay_watched_actions.video_view.7d_click,video_p50_watched_actions.video_view.1d_click,actions.comment.1d_click,country,actions.post_reaction.7d_click,video_thruplay_watched_actions.video_view,actions.post.1d_click,clicks,video_p75_watched_actions.video_view,actions.post_reaction,campaign_name,ad_id,actions.page_engagement,actions.comment.7d_click,adset_id,actions.post.7d_click,adset_name,actions.page_engagement.7d_click,video_30_sec_watched_actions.video_view.1d_click,video_p50_watched_actions.video_view,actions.video_view,actions.link_click,actions.link_click.7d_click,actions.onsite_conversion.post_save.7d_click,campaign_id,video_p25_watched_actions.video_view,actions.link_click.1d_click,ad_name,video_avg_time_watched_actions.video_view.7d_click,video_avg_time_watched_actions.video_view.1d_click,actions.video_view.7d_click,video_p75_watched_actions.video_view.7d_click,actions.post_engagement,video_30_sec_watched_actions.video_view,actions.post_engagement.7d_click,buying_type,actions.comment,actions.landing_page_view.7d_click,video_p50_watched_actions.video_view.7d_click,reach,video_p25_watched_actions.video_view.7d_click,actions.landing_page_view.1d_click,account_currency,actions.landing_page_view,actions.post_reaction.1d_click,actions.video_view.1d_click,video_p100_watched_actions.video_view.7d_click,frequency,video_avg_time_watched_actions.video_view,actions.post,actions.onsite_conversion.post_save,video_30_sec_watched_actions.video_view.7d_click,date_stop,actions.post_engagement.1d_click,account_id,date_start,video_p100_watched_actions.video_view.1d_click,actions.onsite_conversion.post_save.1d_click,video_p100_watched_actions.video_view,video_thruplay_watched_actions.video_view.1d_click,actions.page_engagement.1d_click,spend,account_name,campaign_buying_type,ad_creative_call_to_action_type,ad_creative_object_type,ad_creative_link_url,campaign_stop_time,campaign_start_time,ad_preview_default_url,link,actions.interactive_component_tap.7d_click,actions.interactive_component_tap,actions.interactive_component_tap.1d_click,actions.offsite_conversion.fb_pixel_complete_registration.1d_click,actions.offsite_conversion.fb_pixel_complete_registration,actions.offsite_conversion.fb_pixel_complete_registration.7d_click,actions.photo_view,actions.photo_view.1d_click,actions.photo_view.7d_click,actions.like,actions.like.7d_click,actions.like.1d_click,Campaign Label,Campaign_duplicate,Agency,Year,Market,Client,Brand_portfolio,Temporality,Initiative,Vendor,Platform,Objective,Buying Type,Consumption Occasion,video_quartile_25_view,video_views,url,Month,New Buying Type,Country Code,BRL to USD,MXN to USD,Cost in BRL,platform_cost,campaign_label,unified_brand,Datasource,Brand,interactions,Temp Campaign Name,date_copy,date_month,mplan_agency,Campaign Name,date_month,reach_key,campaign_monthly_reach,Country_code,Country_code2,cost_eval,Eval_scale,firstEval_scale,secondEval_scale,Agency_nc,Year_nc,Countrry_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Vendor_nc,Platform_nc,Objective_nc,BuyType_nc,ConssumptionOcasion_nc,datasource_mediaplan,adverity_client_id,adverity_client_name
426,487934,REACH,207,162,267,2,CO,160,5604,6,1793,7404,160,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,6245821280439,21058,2,6245821280639,6,Reach_P 18-35_Always On_JUL_L16,558,162,11805,20880,4,4,6,6245821280039,26807,4,PPV_3_Always On_JUL_L16,6,6,380,207,21058,5604,558,AUCTION,2,,267,487934,426,,USD,,160,380,158,1,1,6,6,162,2021-07-26,558,838657116223614,2021-07-26,158,6,5546,162,558,191.02,PRINGLES LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:57,2021-07-06 18:00:06,https://ktbo.datatap.adverity.com/i/8/653620ba23.png,,,,,,,,,,,,,,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA,2021,COL,Kelloggs,Pringles,Seasonal,Always On,Facebook,Facebook and Instagram,Reach,CPM_Evening Me_Gaming_JUL_16,Evening me,26807,26807,https://ktbo.datatap.adverity.com/i/8/653620ba23.png,7,CPM,CO,5.7,20.96,1088.814,191.02,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,pringles,Facebook Ads Insights,Pringles,172,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,2021-07-26,7,Mediacom,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,7,6245821280039-7,9679448,CO,,,5.02040012847485,3.60771592749518,0.727408104115257,MCMMIA,2021,COL,KELLOGGS,PRINGLES,SEASONAL,ALWAYSON,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,EVENINGME,Facebook Ads Insights,3,ktboClient
159,418850,REACH,71,56,99,2,CO,277,5269,2,818,7552,277,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,6245821280839,25606,2,6245821280639,2,Reach_P 18-35_Always On_JUL_L16,435,56,13520,25315,2,2,8,6245821280039,33639,2,PPV_1_Always On_JUL_L16,5,5,144,71,25606,5269,435,AUCTION,2,,99,414337,159,,USD,,277,144,53,1.010892,1,2,8,56,2021-07-26,435,838657116223614,2021-07-26,53,8,5261,56,435,162.49,PRINGLES LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:57,2021-07-06 18:00:06,https://ktbo.datatap.adverity.com/i/8/7029d1ddbf.png,,,,,,,,,,,,,,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA,2021,COL,Kelloggs,Pringles,Seasonal,Always On,Facebook,Facebook and Instagram,Reach,CPM_Evening Me_Gaming_JUL_16,Evening me,33639,33639,https://ktbo.datatap.adverity.com/i/8/7029d1ddbf.png,7,CPM,CO,5.7,20.96,926.1930000000001,162.49,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,pringles,Facebook Ads Insights,Pringles,283,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,2021-07-26,7,Mediacom,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,7,6245821280039-7,9679448,CO,,,5.02040012847485,3.60771592749518,0.727408104115257,MCMMIA,2021,COL,KELLOGGS,PRINGLES,SEASONAL,ALWAYSON,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,EVENINGME,Facebook Ads Insights,3,ktboClient
685,67514,REACH,376,306,477,1,CO,18,11398,,290,13077,18,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,6245821279839,14731,1,6245821280639,,Reach_P 18-35_Always On_JUL_L16,441,306,16884,14712,0,,,6245821280039,30837,,PPG_1_Always On_JUL_L16,4,4,422,376,14731,11398,441,AUCTION,1,,477,67023,685,,USD,,18,422,299,1.007326,2,0,,306,2021-07-27,441,838657116223614,2021-07-27,299,,11268,306,441,27.13,PRINGLES LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:57,2021-07-06 18:00:06,https://ktbo.datatap.adverity.com/i/8/4c95f4db13.png,,,,,,,,,,,,,,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA,2021,COL,Kelloggs,Pringles,Seasonal,Always On,Facebook,Facebook and Instagram,Reach,CPM_Evening Me_Gaming_JUL_16,Evening me,30837,30837,https://ktbo.datatap.adverity.com/i/8/4c95f4db13.png,7,CPM,CO,5.7,20.96,154.641,27.13,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,pringles,Facebook Ads Insights,Pringles,19,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,2021-07-27,7,Mediacom,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,7,6245821280039-7,9679448,CO,,,5.02040012847485,3.60771592749518,0.727408104115257,MCMMIA,2021,COL,KELLOGGS,PRINGLES,SEASONAL,ALWAYSON,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,EVENINGME,Facebook Ads Insights,3,ktboClient
401,367516,REACH,210,153,289,,CO,41,26085,1,1046,31335,41,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,6245821280239,42518,,6245821280639,1,Reach_P 18-35_Always On_JUL_L16,334,153,42551,42473,2,2,1,6245821280039,80822,2,PPV_2_Always On_JUL_L16,5,5,289,210,42518,26085,334,AUCTION,0,,289,357861,401,,USD,,41,289,146,1.02698,2,1,1,153,2021-07-27,334,838657116223614,2021-07-27,146,1,25795,153,334,152.03,PRINGLES LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:57,2021-07-06 18:00:06,https://ktbo.datatap.adverity.com/i/8/d475e4f707.png,,,,,,,,,,,,,,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA,2021,COL,Kelloggs,Pringles,Seasonal,Always On,Facebook,Facebook and Instagram,Reach,CPM_Evening Me_Gaming_JUL_16,Evening me,80822,80822,https://ktbo.datatap.adverity.com/i/8/d475e4f707.png,7,CPM,CO,5.7,20.96,866.571,152.03,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,pringles,Facebook Ads Insights,Pringles,44,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,2021-07-27,7,Mediacom,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,7,6245821280039-7,9679448,CO,,,5.02040012847485,3.60771592749518,0.727408104115257,MCMMIA,2021,COL,KELLOGGS,PRINGLES,SEASONAL,ALWAYSON,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,EVENINGME,Facebook Ads Insights,3,ktboClient
408,504412,REACH,188,148,251,3,CO,216,6382,6,1744,8458,216,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,6245821280439,24319,3,6245821280639,6,Reach_P 18-35_Always On_JUL_L16,591,148,13633,24083,6,6,5,6245821280039,30741,6,PPV_3_Always On_JUL_L16,5,5,355,188,24319,6382,591,AUCTION,3,,251,504412,408,,USD,,216,355,149,1,1,6,5,148,2021-07-27,591,838657116223614,2021-07-27,149,5,6285,148,591,212.8,PRINGLES LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:57,2021-07-06 18:00:06,https://ktbo.datatap.adverity.com/i/8/653620ba23.png,,,,,,,,,,,,,,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA,2021,COL,Kelloggs,Pringles,Seasonal,Always On,Facebook,Facebook and Instagram,Reach,CPM_Evening Me_Gaming_JUL_16,Evening me,30741,30741,https://ktbo.datatap.adverity.com/i/8/653620ba23.png,7,CPM,CO,5.7,20.96,1212.96,212.8,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,pringles,Facebook Ads Insights,Pringles,231,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,2021-07-27,7,Mediacom,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,7,6245821280039-7,9679448,CO,,,5.02040012847485,3.60771592749518,0.727408104115257,MCMMIA,2021,COL,KELLOGGS,PRINGLES,SEASONAL,ALWAYSON,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,EVENINGME,Facebook Ads Insights,3,ktboClient
180,371368,REACH,64,49,93,3,CO,231,4799,5,817,6868,231,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,6245821280839,22520,3,6245821280639,5,Reach_P 18-35_Always On_JUL_L16,400,49,11956,22277,1,1,3,6245821280039,29463,1,PPV_1_Always On_JUL_L16,4,4,157,64,22520,4799,400,AUCTION,3,,93,369870,180,,USD,,231,157,48,1.00405,1,5,3,49,2021-07-27,400,838657116223614,2021-07-27,48,3,4797,49,400,153.73,PRINGLES LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:57,2021-07-06 18:00:06,https://ktbo.datatap.adverity.com/i/8/7029d1ddbf.png,,,,,,,,,,,,,,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA,2021,COL,Kelloggs,Pringles,Seasonal,Always On,Facebook,Facebook and Instagram,Reach,CPM_Evening Me_Gaming_JUL_16,Evening me,29463,29463,https://ktbo.datatap.adverity.com/i/8/7029d1ddbf.png,7,CPM,CO,5.7,20.96,876.261,153.73,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,pringles,Facebook Ads Insights,Pringles,240,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,2021-07-27,7,Mediacom,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,7,6245821280039-7,9679448,CO,,,5.02040012847485,3.60771592749518,0.727408104115257,MCMMIA,2021,COL,KELLOGGS,PRINGLES,SEASONAL,ALWAYSON,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,EVENINGME,Facebook Ads Insights,3,ktboClient
513,41316,REACH,271,212,359,,CO,12,6255,1,140,7278,12,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,6245821279839,8352,,6245821280639,1,Reach_P 18-35_Always On_JUL_L16,327,212,9690,8338,0,,1,6245821280039,18199,,PPG_1_Always On_JUL_L16,3,3,313,271,8352,6255,327,AUCTION,0,,359,40844,513,,USD,,12,313,205,1.011556,2,1,1,212,2021-07-28,327,838657116223614,2021-07-28,205,1,6188,212,327,17.22,PRINGLES LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:57,2021-07-06 18:00:06,https://ktbo.datatap.adverity.com/i/8/4c95f4db13.png,,,,,,,,,,,,,,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA,2021,COL,Kelloggs,Pringles,Seasonal,Always On,Facebook,Facebook and Instagram,Reach,CPM_Evening Me_Gaming_JUL_16,Evening me,18199,18199,https://ktbo.datatap.adverity.com/i/8/4c95f4db13.png,7,CPM,CO,5.7,20.96,98.154,17.22,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,pringles,Facebook Ads Insights,Pringles,13,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,2021-07-28,7,Mediacom,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,7,6245821280039-7,9679448,CO,,,5.02040012847485,3.60771592749518,0.727408104115257,MCMMIA,2021,COL,KELLOGGS,PRINGLES,SEASONAL,ALWAYSON,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,EVENINGME,Facebook Ads Insights,3,ktboClient
318,273804,REACH,152,110,231,1,CO,34,16518,,761,20103,34,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,6245821280239,27824,1,6245821280639,,Reach_P 18-35_Always On_JUL_L16,269,110,27848,27786,3,3,,6245821280039,54131,3,PPV_2_Always On_JUL_L16,5,5,231,152,27824,16518,269,AUCTION,1,,231,273804,318,,USD,,34,231,104,1,2,0,,110,2021-07-28,269,838657116223614,2021-07-28,104,,16356,110,269,118.73,PRINGLES LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:57,2021-07-06 18:00:06,https://ktbo.datatap.adverity.com/i/8/d475e4f707.png,,,,,,,,,,,,,,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA,2021,COL,Kelloggs,Pringles,Seasonal,Always On,Facebook,Facebook and Instagram,Reach,CPM_Evening Me_Gaming_JUL_16,Evening me,54131,54131,https://ktbo.datatap.adverity.com/i/8/d475e4f707.png,7,CPM,CO,5.7,20.96,676.7610000000001,118.73,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,pringles,Facebook Ads Insights,Pringles,38,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,2021-07-28,7,Mediacom,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,7,6245821280039-7,9679448,CO,,,5.02040012847485,3.60771592749518,0.727408104115257,MCMMIA,2021,COL,KELLOGGS,PRINGLES,SEASONAL,ALWAYSON,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,EVENINGME,Facebook Ads Insights,3,ktboClient
314,417937,REACH,139,111,209,3,CO,187,4939,4,1346,6648,187,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,6245821280439,20028,3,6245821280639,4,Reach_P 18-35_Always On_JUL_L16,482,111,10932,19831,2,2,1,6245821280039,25621,2,PPV_3_Always On_JUL_L16,5,5,285,139,20028,4939,482,AUCTION,3,,209,409485,314,,USD,,187,285,105,1.020641,1,4,1,111,2021-07-28,482,838657116223614,2021-07-28,105,1,4876,111,482,178.960249,PRINGLES LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:57,2021-07-06 18:00:06,https://ktbo.datatap.adverity.com/i/8/653620ba23.png,,,,,,,,,,,,,,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA,2021,COL,Kelloggs,Pringles,Seasonal,Always On,Facebook,Facebook and Instagram,Reach,CPM_Evening Me_Gaming_JUL_16,Evening me,25621,25621,https://ktbo.datatap.adverity.com/i/8/653620ba23.png,7,CPM,CO,5.7,20.96,1020.0734193000001,178.960249,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,pringles,Facebook Ads Insights,Pringles,196,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,2021-07-28,7,Mediacom,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,7,6245821280039-7,9679448,CO,,,5.02040012847485,3.60771592749518,0.727408104115257,MCMMIA,2021,COL,KELLOGGS,PRINGLES,SEASONAL,ALWAYSON,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,EVENINGME,Facebook Ads Insights,3,ktboClient
103,172599,REACH,38,31,49,,CO,123,2232,2,404,3200,123,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,6245821280839,10594,,6245821280639,2,Reach_P 18-35_Always On_JUL_L16,216,31,5587,10467,1,1,1,6245821280039,13920,1,PPV_1_Always On_JUL_L16,6,6,89,38,10594,2232,216,AUCTION,0,,49,172599,103,,USD,,123,89,32,1,1,2,1,31,2021-07-28,216,838657116223614,2021-07-28,32,1,2232,31,216,74.92,PRINGLES LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:57,2021-07-06 18:00:06,https://ktbo.datatap.adverity.com/i/8/7029d1ddbf.png,,,,,,,,,,,,,,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,MCMMIA,2021,COL,Kelloggs,Pringles,Seasonal,Always On,Facebook,Facebook and Instagram,Reach,CPM_Evening Me_Gaming_JUL_16,Evening me,13920,13920,https://ktbo.datatap.adverity.com/i/8/7029d1ddbf.png,7,CPM,CO,5.7,20.96,427.04400000000004,74.92,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Always On_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_Gaming_JUL_16,pringles,Facebook Ads Insights,Pringles,126,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,2021-07-28,7,Mediacom,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,7,6245821280039-7,9679448,CO,,,5.02040012847485,3.60771592749518,0.727408104115257,MCMMIA,2021,COL,KELLOGGS,PRINGLES,SEASONAL,ALWAYSON,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,EVENINGME,Facebook Ads Insights,3,ktboClient
,373825,REACH,,,,,CO,78,,1,581,,78,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ARMATUPELICULA_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,6246972187639,420,,6246972186839,1,Reach_P 18-34_Several_JUL_L12,420,,,,335,335,6,6246972184639,,335,PPL_1_Arma tu pelicula_JUL_L12,,,,,420,,420,AUCTION,0,,,373825,,,USD,,78,,,1,,1,6,,2021-07-24,420,838657116223614,2021-07-24,,6,,,420,107.88,PRINGLES LATAM Miami,AUCTION,WATCH_MORE,SHARE,,2021-08-01 03:59:03,2021-07-16 15:18:36,https://ktbo.datatap.adverity.com/i/8/af771721eb.png,https://www.promopringles.com/promo/coutm_source=Facebook/Instagram&utm_medium=cpm&utm_campaign=Armatupelicula&utm_term=Linkad&utm_content=Expectativa,,,,,,,,,,,,,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Arma tu pelicula_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_JUL_L12,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Arma tu pelicula_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_JUL_L12,MCMMIA,2021,COL,Kelloggs,Pringles,Seasonal,Arma tu pelicula,Facebook,Facebook and Instagram,Reach,CPM_Evening Me_JUL_L12,Evening me,,,https://ktbo.datatap.adverity.com/i/8/af771721eb.png,7,CPM,CO,5.7,20.96,614.9159999999999,107.88,MCMMIA_2021_COL_Kelloggs_Pringles_Seasonal_Arma tu pelicula_Facebook_Facebook and Instagram_Reach_CPM_Evening Me_JUL_L12,pringles,Facebook Ads Insights,Pringles,414,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ARMATUPELICULA_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,2021-07-24,7,Mediacom,MCMMIA_2021_COL_KELLOGGS_PRINGLES_SEASONAL_ARMATUPELICULA_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME,7,6246972184639-7,3442664,CO,,,,,,MCMMIA,2021,COL,KELLOGGS,PRINGLES,SEASONAL,ARMATUPELICULA,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,EVENINGME,Facebook Ads Insights,3,ktboClient
